"id","report_date","period_date","hw","units"
"2011-12-11_PS3","2011-12-11",7,"PS3",43518
"2011-12-11_XB360","2011-12-11",7,"XB360",3317
"2011-12-11_PS2","2011-12-11",7,"PS2",926
"2011-12-18_DS","2011-12-18",7,"DS",3511
"2011-12-18_3DS","2011-12-18",7,"3DS",387838
"2011-12-18_PSP","2011-12-18",7,"PSP",63792
"2011-12-18_Vita","2011-12-18",7,"Vita",321407
"2011-12-18_Wii","2011-12-18",7,"Wii",60254
"2011-12-18_PS3","2011-12-18",7,"PS3",62272
"2011-12-18_XB360","2011-12-18",7,"XB360",2786
"2011-12-18_PS2","2011-12-18",7,"PS2",926
"2011-12-25_DS","2011-12-25",7,"DS",5001
"2011-12-25_3DS","2011-12-25",7,"3DS",510629
"2011-12-25_PSP","2011-12-25",7,"PSP",101370
"2011-12-25_Vita","2011-12-25",7,"Vita",81387
"2011-12-25_Wii","2011-12-25",7,"Wii",94468
"2011-12-25_PS3","2011-12-25",7,"PS3",71689
"2011-12-25_XB360","2011-12-25",7,"XB360",3649
"2011-12-25_PS2","2011-12-25",7,"PS2",1139
"2012-01-08_DS","2012-01-08",14,"DS",5155
"2012-01-08_3DS","2012-01-08",14,"3DS",460982
"2012-01-08_PSP","2012-01-08",14,"PSP",126937
"2012-01-08_Vita","2012-01-08",14,"Vita",80213
"2012-01-08_Wii","2012-01-08",14,"Wii",78915
"2012-01-08_PS3","2012-01-08",14,"PS3",133457
"2012-01-08_XB360","2012-01-08",14,"XB360",4221
"2012-01-08_PS2","2012-01-08",14,"PS2",1584
"2012-01-15_DS","2012-01-15",7,"DS",1078
"2012-01-15_3DS","2012-01-15",7,"3DS",101697
"2012-01-15_PSP","2012-01-15",7,"PSP",23942
"2012-01-15_Vita","2012-01-15",7,"Vita",15737
"2012-01-15_Wii","2012-01-15",7,"Wii",14216
"2012-01-15_PS3","2012-01-15",7,"PS3",31059
"2012-01-15_XB360","2012-01-15",7,"XB360",1247
"2012-01-15_PS2","2012-01-15",7,"PS2",517
"2012-01-22_DS","2012-01-22",7,"DS",862
"2012-01-22_3DS","2012-01-22",7,"3DS",77519
"2012-01-22_PSP","2012-01-22",7,"PSP",17874
"2012-01-22_Vita","2012-01-22",7,"Vita",13221
"2012-01-22_Wii","2012-01-22",7,"Wii",9701
"2012-01-22_PS3","2012-01-22",7,"PS3",23291
"2012-01-22_XB360","2012-01-22",7,"XB360",1311
"2012-01-22_PS2","2012-01-22",7,"PS2",396
"2012-01-29_DS","2012-01-29",7,"DS",883
"2012-01-29_3DS","2012-01-29",7,"3DS",81699
"2012-01-29_PSP","2012-01-29",7,"PSP",16939
"2012-01-29_Vita","2012-01-29",7,"Vita",17106
"2012-01-29_Wii","2012-01-29",7,"Wii",9884
"2012-01-29_PS3","2012-01-29",7,"PS3",23869
"2012-01-29_XB360","2012-01-29",7,"XB360",1137
"2012-01-29_PS2","2012-01-29",7,"PS2",564
"2012-02-05_DS","2012-02-05",7,"DS",817
"2012-02-05_3DS","2012-02-05",7,"3DS",69180
"2012-02-05_PSP","2012-02-05",7,"PSP",16558
"2012-02-05_Vita","2012-02-05",7,"Vita",14731
"2012-02-05_Wii","2012-02-05",7,"Wii",7023
"2012-02-05_PS3","2012-02-05",7,"PS3",23290
"2012-02-05_XB360","2012-02-05",7,"XB360",1007
"2012-02-05_PS2","2012-02-05",7,"PS2",349
"2012-02-12_DS","2012-02-12",7,"DS",633
"2012-02-12_3DS","2012-02-12",7,"3DS",60231
"2012-02-12_PSP","2012-02-12",7,"PSP",15688
"2012-02-12_Vita","2012-02-12",7,"Vita",11856
"2012-02-12_Wii","2012-02-12",7,"Wii",7754
"2012-02-12_PS3","2012-02-12",7,"PS3",21830
"2012-02-12_XB360","2012-02-12",7,"XB360",889
"2012-02-12_PS2","2012-02-12",7,"PS2",313
"2012-02-19_DS","2012-02-19",7,"DS",702
"2012-02-19_3DS","2012-02-19",7,"3DS",88909
"2012-02-19_PSP","2012-02-19",7,"PSP",15145
"2012-02-19_Vita","2012-02-19",7,"Vita",11004
"2012-02-19_Wii","2012-02-19",7,"Wii",6627
"2012-02-19_PS3","2012-02-19",7,"PS3",21036
"2012-02-19_XB360","2012-02-19",7,"XB360",765
"2012-02-19_PS2","2012-02-19",7,"PS2",427
"2012-02-26_DS","2012-02-26",7,"DS",738
"2012-02-26_3DS","2012-02-26",7,"3DS",72032
"2012-02-26_PSP","2012-02-26",7,"PSP",15876
"2012-02-26_Vita","2012-02-26",7,"Vita",10511
"2012-02-26_Wii","2012-02-26",7,"Wii",6578
"2012-02-26_PS3","2012-02-26",7,"PS3",24476
"2012-02-26_XB360","2012-02-26",7,"XB360",1244
"2012-02-26_PS2","2012-02-26",7,"PS2",488
"2012-03-04_DS","2012-03-04",7,"DS",623
"2012-03-04_3DS","2012-03-04",7,"3DS",71797
"2012-03-04_PSP","2012-03-04",7,"PSP",16375
"2012-03-04_Vita","2012-03-04",7,"Vita",10212
"2012-03-04_Wii","2012-03-04",7,"Wii",7046
"2012-03-04_PS3","2012-03-04",7,"PS3",65249
"2012-03-04_XB360","2012-03-04",7,"XB360",737
"2012-03-04_PS2","2012-03-04",7,"PS2",551
"2012-03-11_DS","2012-03-11",7,"DS",575
"2012-03-11_3DS","2012-03-11",7,"3DS",63717
"2012-03-11_PSP","2012-03-11",7,"PSP",15621
"2012-03-11_Vita","2012-03-11",7,"Vita",10228
"2012-03-11_Wii","2012-03-11",7,"Wii",7621
"2012-03-11_PS3","2012-03-11",7,"PS3",33679
"2012-03-11_XB360","2012-03-11",7,"XB360",921
"2012-03-11_PS2","2012-03-11",7,"PS2",532
"2012-03-18_DS","2012-03-18",7,"DS",655
"2012-03-18_3DS","2012-03-18",7,"3DS",63746
"2012-03-18_PSP","2012-03-18",7,"PSP",17721
"2012-03-18_Vita","2012-03-18",7,"Vita",11171
"2012-03-18_Wii","2012-03-18",7,"Wii",7218
"2012-03-18_PS3","2012-03-18",7,"PS3",28527
"2012-03-18_XB360","2012-03-18",7,"XB360",864
"2012-03-18_PS2","2012-03-18",7,"PS2",563
"2012-03-25_DS","2012-03-25",7,"DS",837
"2012-03-25_3DS","2012-03-25",7,"3DS",94776
"2012-03-25_PSP","2012-03-25",7,"PSP",20380
"2012-03-25_Vita","2012-03-25",7,"Vita",10635
"2012-03-25_Wii","2012-03-25",7,"Wii",8878
"2012-03-25_PS3","2012-03-25",7,"PS3",26441
"2012-03-25_XB360","2012-03-25",7,"XB360",821
"2012-03-25_PS2","2012-03-25",7,"PS2",687
"2012-04-01_DS","2012-04-01",7,"DS",717
"2012-04-01_3DS","2012-04-01",7,"3DS",118072
"2012-04-01_PSP","2012-04-01",7,"PSP",19966
"2012-04-01_Vita","2012-04-01",7,"Vita",11983
"2012-04-01_Wii","2012-04-01",7,"Wii",9134
"2012-04-01_PS3","2012-04-01",7,"PS3",24916
"2012-04-01_XB360","2012-04-01",7,"XB360",1026
"2012-04-01_PS2","2012-04-01",7,"PS2",662
"2012-04-08_DS","2012-04-08",7,"DS",568
"2012-04-08_3DS","2012-04-08",7,"3DS",67613
"2012-04-08_PSP","2012-04-08",7,"PSP",16780
"2012-04-08_Vita","2012-04-08",7,"Vita",8283
"2012-04-08_Wii","2012-04-08",7,"Wii",6569
"2012-04-08_PS3","2012-04-08",7,"PS3",20775
"2012-04-08_XB360","2012-04-08",7,"XB360",2983
"2012-04-08_PS2","2012-04-08",7,"PS2",617
"2012-04-15_DS","2012-04-15",7,"DS",614
"2012-04-15_3DS","2012-04-15",7,"3DS",62653
"2012-04-15_PSP","2012-04-15",7,"PSP",15285
"2012-04-15_Vita","2012-04-15",7,"Vita",8157
"2012-04-15_Wii","2012-04-15",7,"Wii",5295
"2012-04-15_PS3","2012-04-15",7,"PS3",19975
"2012-04-15_XB360","2012-04-15",7,"XB360",1122
"2012-04-15_PS2","2012-04-15",7,"PS2",508
"2012-04-22_DS","2012-04-22",7,"DS",543
"2012-04-22_3DS","2012-04-22",7,"3DS",80561
"2012-04-22_PSP","2012-04-22",7,"PSP",12314
"2012-04-22_Vita","2012-04-22",7,"Vita",8058
"2012-04-22_Wii","2012-04-22",7,"Wii",6638
"2012-04-22_PS3","2012-04-22",7,"PS3",17354
"2012-04-22_XB360","2012-04-22",7,"XB360",760
"2012-04-22_PS2","2012-04-22",7,"PS2",475
"2012-04-29_DS","2012-04-29",7,"DS",625
"2012-04-29_3DS","2012-04-29",7,"3DS",71282
"2012-04-29_PSP","2012-04-29",7,"PSP",20355
"2012-04-29_Vita","2012-04-29",7,"Vita",11167
"2012-04-29_Wii","2012-04-29",7,"Wii",9207
"2012-04-29_PS3","2012-04-29",7,"PS3",23372
"2012-04-29_XB360","2012-04-29",7,"XB360",970
"2012-04-29_PS2","2012-04-29",7,"PS2",568
"2012-05-06_DS","2012-05-06",7,"DS",843
"2012-05-06_3DS","2012-05-06",7,"3DS",88226
"2012-05-06_PSP","2012-05-06",7,"PSP",19856
"2012-05-06_Vita","2012-05-06",7,"Vita",9141
"2012-05-06_Wii","2012-05-06",7,"Wii",15198
"2012-05-06_PS3","2012-05-06",7,"PS3",26339
"2012-05-06_XB360","2012-05-06",7,"XB360",1293
"2012-05-06_PS2","2012-05-06",7,"PS2",738
"2012-05-13_DS","2012-05-13",7,"DS",466
"2012-05-13_3DS","2012-05-13",7,"3DS",45063
"2012-05-13_PSP","2012-05-13",7,"PSP",11605
"2012-05-13_Vita","2012-05-13",7,"Vita",5849
"2012-05-13_Wii","2012-05-13",7,"Wii",6443
"2012-05-13_PS3","2012-05-13",7,"PS3",15272
"2012-05-13_XB360","2012-05-13",7,"XB360",758
"2012-05-13_PS2","2012-05-13",7,"PS2",493
"2012-05-20_DS","2012-05-20",7,"DS",368
"2012-05-20_3DS","2012-05-20",7,"3DS",41712
"2012-05-20_PSP","2012-05-20",7,"PSP",11570
"2012-05-20_Vita","2012-05-20",7,"Vita",5879
"2012-05-20_Wii","2012-05-20",7,"Wii",5958
"2012-05-20_PS3","2012-05-20",7,"PS3",13800
"2012-05-20_XB360","2012-05-20",7,"XB360",835
"2012-05-20_PS2","2012-05-20",7,"PS2",449
"2012-05-27_DS","2012-05-27",7,"DS",362
"2012-05-27_3DS","2012-05-27",7,"3DS",51804
"2012-05-27_PSP","2012-05-27",7,"PSP",11813
"2012-05-27_Vita","2012-05-27",7,"Vita",6089
"2012-05-27_Wii","2012-05-27",7,"Wii",6486
"2012-05-27_PS3","2012-05-27",7,"PS3",16256
"2012-05-27_XB360","2012-05-27",7,"XB360",2493
"2012-05-27_PS2","2012-05-27",7,"PS2",387
"2012-06-03_DS","2012-06-03",7,"DS",356
"2012-06-03_3DS","2012-06-03",7,"3DS",101718
"2012-06-03_PSP","2012-06-03",7,"PSP",11153
"2012-06-03_Vita","2012-06-03",7,"Vita",6413
"2012-06-03_Wii","2012-06-03",7,"Wii",6335
"2012-06-03_PS3","2012-06-03",7,"PS3",16404
"2012-06-03_XB360","2012-06-03",7,"XB360",2783
"2012-06-03_PS2","2012-06-03",7,"PS2",453
"2012-06-10_DS","2012-06-10",7,"DS",332
"2012-06-10_3DS","2012-06-10",7,"3DS",61212
"2012-06-10_PSP","2012-06-10",7,"PSP",10385
"2012-06-10_Vita","2012-06-10",7,"Vita",12256
"2012-06-10_Wii","2012-06-10",7,"Wii",5760
"2012-06-10_PS3","2012-06-10",7,"PS3",15830
"2012-06-10_XB360","2012-06-10",7,"XB360",1321
"2012-06-10_PS2","2012-06-10",7,"PS2",395
"2012-06-17_DS","2012-06-17",7,"DS",387
"2012-06-17_3DS","2012-06-17",7,"3DS",56394
"2012-06-17_PSP","2012-06-17",7,"PSP",10327
"2012-06-17_Vita","2012-06-17",7,"Vita",31657
"2012-06-17_Wii","2012-06-17",7,"Wii",5381
"2012-06-17_PS3","2012-06-17",7,"PS3",15183
"2012-06-17_XB360","2012-06-17",7,"XB360",1107
"2012-06-17_PS2","2012-06-17",7,"PS2",496
"2012-06-24_DS","2012-06-24",7,"DS",500
"2012-06-24_3DS","2012-06-24",7,"3DS",66953
"2012-06-24_PSP","2012-06-24",7,"PSP",9868
"2012-06-24_Vita","2012-06-24",7,"Vita",12100
"2012-06-24_Wii","2012-06-24",7,"Wii",5713
"2012-06-24_PS3","2012-06-24",7,"PS3",13785
"2012-06-24_XB360","2012-06-24",7,"XB360",1194
"2012-06-24_PS2","2012-06-24",7,"PS2",403
"2012-07-01_DS","2012-07-01",7,"DS",657
"2012-07-01_3DS","2012-07-01",7,"3DS",65267
"2012-07-01_PSP","2012-07-01",7,"PSP",11461
"2012-07-01_Vita","2012-07-01",7,"Vita",22638
"2012-07-01_Wii","2012-07-01",7,"Wii",6880
"2012-07-01_PS3","2012-07-01",7,"PS3",16399
"2012-07-01_XB360","2012-07-01",7,"XB360",861
"2012-07-01_PS2","2012-07-01",7,"PS2",490
"2012-07-08_DS","2012-07-08",7,"DS",455
"2012-07-08_3DS","2012-07-08",7,"3DS",51930
"2012-07-08_PSP","2012-07-08",7,"PSP",10627
"2012-07-08_Vita","2012-07-08",7,"Vita",11544
"2012-07-08_Wii","2012-07-08",7,"Wii",6654
"2012-07-08_PS3","2012-07-08",7,"PS3",14297
"2012-07-08_XB360","2012-07-08",7,"XB360",711
"2012-07-08_PS2","2012-07-08",7,"PS2",474
"2012-07-15_DS","2012-07-15",7,"DS",430
"2012-07-15_3DS","2012-07-15",7,"3DS",46633
"2012-07-15_PSP","2012-07-15",7,"PSP",11170
"2012-07-15_Vita","2012-07-15",7,"Vita",11388
"2012-07-15_Wii","2012-07-15",7,"Wii",6660
"2012-07-15_PS3","2012-07-15",7,"PS3",15218
"2012-07-15_XB360","2012-07-15",7,"XB360",686
"2012-07-15_PS2","2012-07-15",7,"PS2",451
"2012-07-22_DS","2012-07-22",7,"DS",545
"2012-07-22_3DS","2012-07-22",7,"3DS",44202
"2012-07-22_PSP","2012-07-22",7,"PSP",13199
"2012-07-22_Vita","2012-07-22",7,"Vita",10103
"2012-07-22_Wii","2012-07-22",7,"Wii",8729
"2012-07-22_PS3","2012-07-22",7,"PS3",16232
"2012-07-22_XB360","2012-07-22",7,"XB360",594
"2012-07-22_PS2","2012-07-22",7,"PS2",414
"2012-07-29_DS","2012-07-29",7,"DS",496
"2012-07-29_3DS","2012-07-29",7,"3DS",235974
"2012-07-29_PSP","2012-07-29",7,"PSP",14029
"2012-07-29_Vita","2012-07-29",7,"Vita",9081
"2012-07-29_Wii","2012-07-29",7,"Wii",10549
"2012-07-29_PS3","2012-07-29",7,"PS3",18160
"2012-07-29_XB360","2012-07-29",7,"XB360",632
"2012-07-29_PS2","2012-07-29",7,"PS2",439
"2012-08-05_DS","2012-08-05",7,"DS",372
"2012-08-05_3DS","2012-08-05",7,"3DS",118786
"2012-08-05_PSP","2012-08-05",7,"PSP",11989
"2012-08-05_Vita","2012-08-05",7,"Vita",8203
"2012-08-05_Wii","2012-08-05",7,"Wii",41561
"2012-08-05_PS3","2012-08-05",7,"PS3",14544
"2012-08-05_XB360","2012-08-05",7,"XB360",605
"2012-08-05_PS2","2012-08-05",7,"PS2",430
"2012-08-19_DS","2012-08-19",14,"DS",754
"2012-08-19_3DS","2012-08-19",14,"3DS",216037
"2012-08-19_PSP","2012-08-19",14,"PSP",26259
"2012-08-19_Vita","2012-08-19",14,"Vita",19887
"2012-08-19_Wii","2012-08-19",14,"Wii",30721
"2012-08-19_PS3","2012-08-19",14,"PS3",32942
"2012-08-19_XB360","2012-08-19",14,"XB360",1149
"2012-08-19_PS2","2012-08-19",14,"PS2",1072
"2012-08-26_DS","2012-08-26",7,"DS",311
"2012-08-26_3DS","2012-08-26",7,"3DS",64921
"2012-08-26_PSP","2012-08-26",7,"PSP",10676
"2012-08-26_Vita","2012-08-26",7,"Vita",9751
"2012-08-26_Wii","2012-08-26",7,"Wii",8476
"2012-08-26_PS3","2012-08-26",7,"PS3",12243
"2012-08-26_XB360","2012-08-26",7,"XB360",563
"2012-08-26_PS2","2012-08-26",7,"PS2",439
"2012-09-02_DS","2012-09-02",7,"DS",279
"2012-09-02_3DS","2012-09-02",7,"3DS",67926
"2012-09-02_PSP","2012-09-02",7,"PSP",10918
"2012-09-02_Vita","2012-09-02",7,"Vita",46877
"2012-09-02_Wii","2012-09-02",7,"Wii",8038
"2012-09-02_PS3","2012-09-02",7,"PS3",12846
"2012-09-02_XB360","2012-09-02",7,"XB360",525
"2012-09-02_PS2","2012-09-02",7,"PS2",411
"2012-09-09_DS","2012-09-09",7,"DS",237
"2012-09-09_3DS","2012-09-09",7,"3DS",57305
"2012-09-09_PSP","2012-09-09",7,"PSP",9434
"2012-09-09_Vita","2012-09-09",7,"Vita",11382
"2012-09-09_Wii","2012-09-09",7,"Wii",5493
"2012-09-09_PS3","2012-09-09",7,"PS3",12210
"2012-09-09_XB360","2012-09-09",7,"XB360",562
"2012-09-09_PS2","2012-09-09",7,"PS2",411
"2012-09-16_DS","2012-09-16",7,"DS",243
"2012-09-16_3DS","2012-09-16",7,"3DS",56970
"2012-09-16_PSP","2012-09-16",7,"PSP",9791
"2012-09-16_Vita","2012-09-16",7,"Vita",8684
"2012-09-16_Wii","2012-09-16",7,"Wii",5300
"2012-09-16_PS3","2012-09-16",7,"PS3",14455
"2012-09-16_XB360","2012-09-16",7,"XB360",502
"2012-09-16_PS2","2012-09-16",7,"PS2",389
"2012-09-23_DS","2012-09-23",7,"DS",277
"2012-09-23_3DS","2012-09-23",7,"3DS",59199
"2012-09-23_PSP","2012-09-23",7,"PSP",14272
"2012-09-23_Vita","2012-09-23",7,"Vita",8219
"2012-09-23_Wii","2012-09-23",7,"Wii",5386
"2012-09-23_PS3","2012-09-23",7,"PS3",12034
"2012-09-23_XB360","2012-09-23",7,"XB360",630
"2012-09-23_PS2","2012-09-23",7,"PS2",367
"2012-09-30_DS","2012-09-30",7,"DS",202
"2012-09-30_3DS","2012-09-30",7,"3DS",77183
"2012-09-30_PSP","2012-09-30",7,"PSP",20954
"2012-09-30_Vita","2012-09-30",7,"Vita",12939
"2012-09-30_Wii","2012-09-30",7,"Wii",5041
"2012-09-30_PS3","2012-09-30",7,"PS3",9380
"2012-09-30_XB360","2012-09-30",7,"XB360",484
"2012-09-30_PS2","2012-09-30",7,"PS2",482
"2012-10-07_DS","2012-10-07",7,"DS",275
"2012-10-07_3DS","2012-10-07",7,"3DS",58233
"2012-10-07_PSP","2012-10-07",7,"PSP",16596
"2012-10-07_Vita","2012-10-07",7,"Vita",8118
"2012-10-07_Wii","2012-10-07",7,"Wii",4282
"2012-10-07_PS3","2012-10-07",7,"PS3",43870
"2012-10-07_XB360","2012-10-07",7,"XB360",4568
"2012-10-07_PS2","2012-10-07",7,"PS2",274
"2012-10-14_DS","2012-10-14",7,"DS",159
"2012-10-14_3DS","2012-10-14",7,"3DS",78401
"2012-10-14_PSP","2012-10-14",7,"PSP",15107
"2012-10-14_Vita","2012-10-14",7,"Vita",7028
"2012-10-14_Wii","2012-10-14",7,"Wii",4238
"2012-10-14_PS3","2012-10-14",7,"PS3",28010
"2012-10-14_XB360","2012-10-14",7,"XB360",2151
"2012-10-14_PS2","2012-10-14",7,"PS2",286
"2012-10-21_DS","2012-10-21",7,"DS",168
"2012-10-21_3DS","2012-10-21",7,"3DS",60033
"2012-10-21_PSP","2012-10-21",7,"PSP",15179
"2012-10-21_Vita","2012-10-21",7,"Vita",7031
"2012-10-21_Wii","2012-10-21",7,"Wii",3596
"2012-10-21_PS3","2012-10-21",7,"PS3",22306
"2012-10-21_XB360","2012-10-21",7,"XB360",1937
"2012-10-21_PS2","2012-10-21",7,"PS2",339
"2012-10-28_DS","2012-10-28",7,"DS",176
"2012-10-28_3DS","2012-10-28",7,"3DS",60079
"2012-10-28_PSP","2012-10-28",7,"PSP",14575
"2012-10-28_Vita","2012-10-28",7,"Vita",6093
"2012-10-28_Wii","2012-10-28",7,"Wii",3744
"2012-10-28_PS3","2012-10-28",7,"PS3",21470
"2012-10-28_XB360","2012-10-28",7,"XB360",1636
"2012-10-28_PS2","2012-10-28",7,"PS2",343
"2012-11-04_DS","2012-11-04",7,"DS",307
"2012-11-04_3DS","2012-11-04",7,"3DS",82644
"2012-11-04_PSP","2012-11-04",7,"PSP",13351
"2012-11-04_Vita","2012-11-04",7,"Vita",5368
"2012-11-04_Wii","2012-11-04",7,"Wii",3340
"2012-11-04_PS3","2012-11-04",7,"PS3",23106
"2012-11-04_XB360","2012-11-04",7,"XB360",1254
"2012-11-04_PS2","2012-11-04",7,"PS2",389
"2012-11-11_DS","2012-11-11",7,"DS",343
"2012-11-11_3DS","2012-11-11",7,"3DS",168662
"2012-11-11_PSP","2012-11-11",7,"PSP",11749
"2012-11-11_Vita","2012-11-11",7,"Vita",4263
"2012-11-11_Wii","2012-11-11",7,"Wii",3020
"2012-11-11_PS3","2012-11-11",7,"PS3",19369
"2012-11-11_XB360","2012-11-11",7,"XB360",2592
"2012-11-11_PS2","2012-11-11",7,"PS2",457
"2012-11-18_DS","2012-11-18",7,"DS",173
"2012-11-18_3DS","2012-11-18",7,"3DS",170559
"2012-11-18_PSP","2012-11-18",7,"PSP",11197
"2012-11-18_Vita","2012-11-18",7,"Vita",12019
"2012-11-18_Wii","2012-11-18",7,"Wii",3095
"2012-11-18_PS3","2012-11-18",7,"PS3",18213
"2012-11-18_XB360","2012-11-18",7,"XB360",1739
"2012-11-18_PS2","2012-11-18",7,"PS2",354
"2012-11-25_DS","2012-11-25",7,"DS",227
"2012-11-25_3DS","2012-11-25",7,"3DS",158527
"2012-11-25_PSP","2012-11-25",7,"PSP",16197
"2012-11-25_Vita","2012-11-25",7,"Vita",9246
"2012-11-25_Wii","2012-11-25",7,"Wii",4009
"2012-11-25_PS3","2012-11-25",7,"PS3",34836
"2012-11-25_XB360","2012-11-25",7,"XB360",1667
"2012-11-25_PS2","2012-11-25",7,"PS2",434
"2012-12-02_DS","2012-12-02",7,"DS",337
"2012-12-02_3DS","2012-12-02",7,"3DS",154654
"2012-12-02_PSP","2012-12-02",7,"PSP",14248
"2012-12-02_Vita","2012-12-02",7,"Vita",9830
"2012-12-02_Wii","2012-12-02",7,"Wii",4708
"2012-12-02_PS3","2012-12-02",7,"PS3",31510
"2012-12-02_XB360","2012-12-02",7,"XB360",1403
"2012-12-02_PS2","2012-12-02",7,"PS2",429
"2012-12-09_3DS","2012-12-09",7,"3DS",219103
"2012-12-09_PSP","2012-12-09",7,"PSP",17379
"2012-12-09_Vita","2012-12-09",7,"Vita",10348
"2012-12-09_Wii","2012-12-09",7,"Wii",6811
"2012-12-09_WiiU","2012-12-09",7,"WiiU",308570
"2012-12-09_PS3","2012-12-09",7,"PS3",37636
"2012-12-09_XB360","2012-12-09",7,"XB360",1288
"2012-12-09_PS2","2012-12-09",7,"PS2",493
"2012-12-16_3DS","2012-12-16",7,"3DS",333409
"2012-12-16_PSP","2012-12-16",7,"PSP",28779
"2012-12-16_Vita","2012-12-16",7,"Vita",13590
"2012-12-16_Wii","2012-12-16",7,"Wii",12211
"2012-12-16_WiiU","2012-12-16",7,"WiiU",130653
"2012-12-16_PS3","2012-12-16",7,"PS3",46111
"2012-12-16_XB360","2012-12-16",7,"XB360",1106
"2012-12-16_PS2","2012-12-16",7,"PS2",824
"2012-12-23_3DS","2012-12-23",7,"3DS",433788
"2012-12-23_PSP","2012-12-23",7,"PSP",58378
"2012-12-23_Vita","2012-12-23",7,"Vita",19056
"2012-12-23_Wii","2012-12-23",7,"Wii",16785
"2012-12-23_WiiU","2012-12-23",7,"WiiU",122356
"2012-12-23_PS3","2012-12-23",7,"PS3",50216
"2012-12-23_XB360","2012-12-23",7,"XB360",1336
"2012-12-23_PS2","2012-12-23",7,"PS2",539
"2013-01-06_3DS","2013-01-06",14,"3DS",572480
"2013-01-06_PSP","2013-01-06",14,"PSP",87299
"2013-01-06_Vita","2013-01-06",14,"Vita",49104
"2013-01-06_Wii","2013-01-06",14,"Wii",13508
"2013-01-06_WiiU","2013-01-06",14,"WiiU",147422
"2013-01-06_PS3","2013-01-06",14,"PS3",118941
"2013-01-06_XB360","2013-01-06",14,"XB360",3549
"2013-01-06_PS2","2013-01-06",14,"PS2",2312
"2013-01-13_3DS","2013-01-13",7,"3DS",105112
"2013-01-13_PSP","2013-01-13",7,"PSP",18084
"2013-01-13_Vita","2013-01-13",7,"Vita",10131
"2013-01-13_Wii","2013-01-13",7,"Wii",2092
"2013-01-13_WiiU","2013-01-13",7,"WiiU",21489
"2013-01-13_PS3","2013-01-13",7,"PS3",21445
"2013-01-13_XB360","2013-01-13",7,"XB360",578
"2013-01-13_PS2","2013-01-13",7,"PS2",562
"2013-01-20_3DS","2013-01-20",7,"3DS",90114
"2013-01-20_PSP","2013-01-20",7,"PSP",16625
"2013-01-20_Vita","2013-01-20",7,"Vita",8597
"2013-01-20_Wii","2013-01-20",7,"Wii",1918
"2013-01-20_WiiU","2013-01-20",7,"WiiU",16635
"2013-01-20_PS3","2013-01-20",7,"PS3",19042
"2013-01-20_XB360","2013-01-20",7,"XB360",527
"2013-01-20_PS2","2013-01-20",7,"PS2",385
"2013-01-27_3DS","2013-01-27",7,"3DS",79793
"2013-01-27_PSP","2013-01-27",7,"PSP",14058
"2013-01-27_Vita","2013-01-27",7,"Vita",8495
"2013-01-27_Wii","2013-01-27",7,"Wii",2170
"2013-01-27_WiiU","2013-01-27",7,"WiiU",12335
"2013-01-27_PS3","2013-01-27",7,"PS3",17242
"2013-01-27_XB360","2013-01-27",7,"XB360",511
"2013-01-27_PS2","2013-01-27",7,"PS2",381
"2013-02-03_3DS","2013-02-03",7,"3DS",82255
"2013-02-03_PSP","2013-02-03",7,"PSP",13235
"2013-02-03_Vita","2013-02-03",7,"Vita",8266
"2013-02-03_Wii","2013-02-03",7,"Wii",1868
"2013-02-03_WiiU","2013-02-03",7,"WiiU",11714
"2013-02-03_PS3","2013-02-03",7,"PS3",16346
"2013-02-03_XB360","2013-02-03",7,"XB360",530
"2013-02-03_PS2","2013-02-03",7,"PS2",329
"2013-02-10_3DS","2013-02-10",7,"3DS",141581
"2013-02-10_PSP","2013-02-10",7,"PSP",11321
"2013-02-10_Vita","2013-02-10",7,"Vita",7379
"2013-02-10_Wii","2013-02-10",7,"Wii",1866
"2013-02-10_WiiU","2013-02-10",7,"WiiU",11092
"2013-02-10_PS3","2013-02-10",7,"PS3",14149
"2013-02-10_XB360","2013-02-10",7,"XB360",490
"2013-02-10_PS2","2013-02-10",7,"PS2",265
"2013-02-17_3DS","2013-02-17",7,"3DS",101940
"2013-02-17_PSP","2013-02-17",7,"PSP",10287
"2013-02-17_Vita","2013-02-17",7,"Vita",7401
"2013-02-17_Wii","2013-02-17",7,"Wii",1719
"2013-02-17_WiiU","2013-02-17",7,"WiiU",10167
"2013-02-17_PS3","2013-02-17",7,"PS3",13703
"2013-02-17_XB360","2013-02-17",7,"XB360",463
"2013-02-17_PS2","2013-02-17",7,"PS2",360
"2013-02-24_3DS","2013-02-24",7,"3DS",74184
"2013-02-24_PSP","2013-02-24",7,"PSP",9237
"2013-02-24_Vita","2013-02-24",7,"Vita",11669
"2013-02-24_Wii","2013-02-24",7,"Wii",1478
"2013-02-24_WiiU","2013-02-24",7,"WiiU",9495
"2013-02-24_PS3","2013-02-24",7,"PS3",17015
"2013-02-24_XB360","2013-02-24",7,"XB360",449
"2013-02-24_PS2","2013-02-24",7,"PS2",244
"2013-03-03_3DS","2013-03-03",7,"3DS",77105
"2013-03-03_PSP","2013-03-03",7,"PSP",11665
"2013-03-03_Vita","2013-03-03",7,"Vita",60561
"2013-03-03_Wii","2013-03-03",7,"Wii",2151
"2013-03-03_WiiU","2013-03-03",7,"WiiU",9528
"2013-03-03_PS3","2013-03-03",7,"PS3",24661
